#Table1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730
4658,859,55592,0.05667735, , ,2.334201192,1.542158888,0.955953189,0.414547455, ,0.296923895,0.244925075,0.424160016,0.104270146,0.030280294,0.010079475, ,0.918006047,1.801882935,5.128615213, ,0.006463175,0.11838212,0.038562317,0.013137685,0.038458294,2.845818747,0.112935903,0.105001974,0.086067977
619,278,52056,0.06310216, , , , , ,28.10012668,0.175007587,0.192538993,0.33600229,0.504643112,0.070347744, ,0.011720002, ,1.112391821,1.849736791,5.310148735,0.001765028, ,0.118616169,0.043261697,0.020582983,0.039640069,3.448414647,0.116815628,0.250104894,0.173791727
2106,487,53714,0.0818055, , , ,0.922416429,1.320951764,0.352624356,0.18934077,0.086700549,0.24625238,0.440667374,0.042470894,0.008536299,0.007192387,0.006042834,1.014929509,1.597314511,4.566775889, ,0.009536276,2.557796429,0.061562555,0.019572021,0.04616999,3.146281477,0.135830861,0.249008736,0.195118375
6402,33,56334,0.0559158, , ,0.053205773,0.622294242,1.853463774,0.712761369,0.231785426,0.587424659,0.45289398,0.738752133,0.146667387,0.018611725,0.00863825, ,1.22338902,1.782188956,5.13800515, ,0.009567064,0.211969389,0.057972066,0.020472152,0.044401069,3.792505963,0.131073439,0.208159728,0.161642862
686,406,52519,0.07370279, , , ,0.747473582,1.000335886,0.432064049,0.169591455,0.124085223,0.239561381,0.441511477,0.052914784,0.014292125,0.006764214, ,0.965743639,1.831828443,5.225657185, , ,0.120704592,0.052861165,0.018106678,0.051010677,2.993805282,0.149935929,0.182088653,0.139985174
753,534,52233,0.08140446, , , ,0.683775796,1.334667934,0.839363368,0.292278342,0.130654252,0.235761728,0.445509786,0.173979665,0.225038131,0.072208252,0.073243925,0.947147126,3.017221721,8.599763564, ,0.031993776,0.028521496,0.306029986,0.106982404,0.374483738,2.936156091,1.100330153,0.493612027,0.447369976
1056,617,52764,0.151848, ,0.443104001,1.050589812,0.223372901,1.688986531,0.808326239,0.148547464,0.220220562,0.204607592,0.399987768,0.111973801,0.261050526,0.03859889,0.022135227,0.928131882,3.182350338,9.062210178,0.010872052,0.034113116,0.087291885,0.162342904,0.086856816,0.372175878,2.877208835,1.093143644,0.394248109,0.327204783
4424,766,55532,0.05112625, , ,4.489400018,1.79294268,1.988748122,0.377368244,0.661181205,0.303052224,0.258198274,0.456586154,0.062353726, , , ,0.943679657,1.312577655,3.740530109, ,0.008738951,0.114632446,0.037726092, ,0.061335829,2.925406935,0.18020847,0.177731764,0.125822913
5177,742,56245,0.08633976, ,0.176130817,0.220973771,0.419197478,0.7465043,0.459542954,0.17728443,0.123811,0.237848563,0.450040117,0.07593767,0.008536153,0.008402095, ,0.96617222,2.169459997,6.188944586, ,0.010328387,0.116256016,0.029415328,0.013226877,0.021504215,2.995133882,0.063207935,0.115675885,0.088076186
1108,397,53227,0.04983082, , , ,0.746710741,1.155583592,0.409640588,0.052318911,0.255009273,0.270283651,0.467094892,0.051164658, , , ,1.078910779,1.878659236,5.385825672, ,0.012385542,0.128715673,0.05950995,0.019400389,0.062259797,3.344623415,0.1833714,0.283595582,0.216772249
3791,254,55501,0.1901383,2.029571948,0.198020689,2.403473328,0.652006,0.830557529,0.433718718,0.210224719,0.093084232,0.247984346,0.461470848,0.074196295, ,0.018799223, ,1.05498855,1.999497191,5.726515214,0.016899936, ,0.116481278,0.053555143, ,0.041760113,3.270464506,0.122944051,0.15706869,0.139488797
6620,413,56368,0.0574146, ,5.742686772,0.005942266,0.746054624,1.434999775,0.54432391,0.184961322,0.368882609,0.414833874,0.723283812,0.126911755,0.009785297,0.018248126, ,1.530452447,1.956391473,5.696886089,0.006745102,0.013685894,0.327961308,0.101319552,0.038843624,0.080778926,4.744402587,0.239439948,0.390195859,0.296436639
6796,851,56453,0.4226491,0.088371428,0.167783733,0.435962858,0.126930764,1.886026121,0.824598862,0.214869258,0.198353981,0.217244366,0.436485294,0.178480382,0.161527377,0.037021112, ,1.039260805,3.39770166,9.724422719, ,0.042518278,0.090930269,0.26355779,0.13896722,0.768360078,3.221708496,2.261474188,0.418016073,0.678167358
3954,189,55680,0.05948849, ,2.934135117,0.010502076,0.353980478,0.415843347,0.459927374,0.159499617,0.160161097,0.260304382,0.442024111,0.116680136,0.019343555,0.020142231,0.005527316,0.970781111,2.179963747,6.220229031,0.002576951,0.001335837,0.102735585,0.02540688,0.008307374,0.012688219,3.009421445,0.037298081,0.084672601,0.064157092
450,409,51908,0.04662029, , , ,0.840473659,0.8484474,1.172300165,0.578631503, ,0.3348205,0.52948554,0.546780931,0.234995505,0.003253565, ,1.060233923,2.138786155,6.126792779,0.014689756, ,0.11187018,0.408552582,0.174489685,0.347260353,3.28672516,1.022446022,0.37809802,0.326377882
2785,284,54537,0.05390813, , , ,1.595650588, ,0.399629773,0.268126182,0.027048813,0.242561276,0.456325335,0.090228235,0.011408347, , ,0.953840977,1.714125545,4.887179983, , ,0.106228245,0.04692409,0.016593858,0.023046057,2.956907028,0.067724024,0.153497821,0.112228705
475,205,51965,0.1173226, , ,0.413902087,0.976117046,1.512327637,0.746640805, ,0.396663578,0.210030763,0.431950177,0.128457754,0.279586612,0.074788218,0.039883834,1.032555444,3.344127284,9.568325719, ,0.017687774,0.093893913,0.168742494,0.058447556,0.279840316,3.200921876,0.823541422,0.5792964,0.425813825
1814,395,54555,0.04947136, , , ,1.065254381,1.416551003,0.332441315,0.106427604,0.168761276,0.279900479,0.469948167,0.026017658, , , ,1.005316796,1.39892948,3.997887563, ,0.004399676,0.122239634,0.064603046,0.021379459,0.06405157,3.116482069,0.188405224,0.267163589,0.19479462
2088,585,53493,0.07316295, , , ,1.181746047,1.050389397,0.386808323,0.154800099,0.131138045,0.260488109,0.47068507,0.050577367,0.003477098,0.004221126, ,1.01944514,1.759706021,5.032055706, ,2365279.909,1084.78741,0.071202186,0.021834396,0.041054842,3.160279933,0.120792061,0.253154073,0.179764715
2155,479,53820,0.0735099, , , ,2.580616325,1.62931125,0.372962702, ,0.317046663,0.250476007,0.47575751,0.077767284,0.008296258, , ,1.035927287,1.743408277,4.989021139, , , ,0.048062947,0.014470171,0.03122448,3.211374591,0.091895932,0.190363533,0.141264825
4655,271,55620,0.06091684, ,0.368487705,3.501355008,0.700792874,1.182290863,0.427751343,0.211982971,0.106296983,0.237495196,0.463044672,0.071771983, ,0.003173591,0.011532198,1.010546148,1.977107785,5.651525321, ,0.017723374,0.109432051,0.065718881,0.017225207,0.037274859,3.132693058,0.109652994,0.221951849,0.154642429
2483,572,53852,0.05688887, , , ,0.902276545,1.135933617,0.408514707,0.177657691,0.113232006,0.249684242,0.446562696,0.046788602,0.01522492,0.003774369, ,0.960363177,1.681165826,4.794667489,0.00632096, ,0.104575632,0.060346735,0.017208056,0.036942075,2.977125848,0.108572863,0.226406036,0.158995092
4055,798,55359,0.3722836,2.079843107, ,1.309836248,1.237501768,1.307219959,0.415265355,0.003234391,0.296056657,0.238651428,0.438334802,0.07658659, , , ,0.977553994,2.054929208,5.865279268, , ,0.115272997,0.043221804,0.04432829,0.03623531,3.030417383,0.106530236,0.149079719,0.126734339
4706,119,55705,0.07120281, ,0.003102375,3.710523311,1.415560918,0.264923211,0.432465039,0.122692117,0.170136306,0.251522844,0.487619551,0.059226624, , , ,1.068532685,2.02562914,5.804659981,0.00656082, ,0.373544857,0.056658575,0.012372892,0.037756544,3.312451323,0.11118324,0.19344164,0.147438498
5470,417,56008,0.09541927, ,0.212491507,2.027659545,0.988084295,1.064501827,0.400338033,0.03867985,0.296510146,0.23755206,0.437929939,0.086145797,0.010039726,0.014543809, ,0.962047553,2.002470335,5.711471046, ,0.006750303,0.112771106,0.035178463,0.011765899,0.021825116,2.982347414,0.064146157,0.145159896,0.101422279
7398,620,56781,0.1146868, , , ,0.558609565,0.752297695,0.525414819,0.155799722,0.168405538,0.243447494,0.448849122,0.104836619, ,0.010265774,0.006971318,0.990700253,2.170365242,6.198457872, , ,0.111970688,0.044428991,0.010397154,0.03528893,3.071170783,0.103773244,0.123345602,0.105593472
4075,777,55352,0.0894421, ,1.203490735,0.039286411,0.626289755,0.609895902,0.429604511,0.192278804,0.115302838,0.224030493,0.409450893,0.057355712,0.002128108,0.003933063, ,0.890642579,1.861670316,5.291631703, ,0.005110862,0.105996776,0.031018206,0.011636849,0.023962933,2.760991996,0.070330181,0.138255956,0.097699682
1282,390,52759,0.09230532, , , ,0.640082136,3.969306485,1.006558808,0.483384023,0.035086023,0.26401748,0.49237689,0.226836704,0.231275956, , ,1.168620695,3.584662089,10.31338003, ,0.041707424,0.077943296,0.516473074,0.192776586,0.333561666,3.622724154,0.983861224,0.748458132,0.638568983
2089,176,53498,0.07906854, , , ,0.348965528,2.733076734,0.779723966,0.198167046,0.221898948,0.265815842,0.474340198,0.140016352,0.156789231,0.028865963, ,1.00019081,2.464835362,7.042445869,0.011372091,0.090226436,0.098368507,0.454367029,0.187059304,0.804151395,3.10059151,2.365159409,0.895406078,0.691496944
4296,176,55499,0.0860998, ,0.358183788,0.614548386,1.132293186,2.711608642,1.012833607,0.531790077, ,0.250827751,0.466773858,0.144819593,0.224387226,0.04679268,0.015749401,1.042859652,3.398200853,9.7273497, ,0.114779949,0.075741825,0.402677873,0.124309309,1.0053944,3.232864922,2.959310738,1.15015231,0.852154465
4655,387,55620,0.07566538, ,0.013207792,2.689324112,0.435494409,1.184071789,0.356166566,0.232210228,0.040827874,0.257363629,0.460929978,0.05758544,0.003783816, , ,0.995178386,1.713813525,4.895554685,0.39398486,0.004028503,0.124700194,0.041818904,0.018620158,0.040212069,3.085052998,0.11826037,0.2269168,0.165803972
6278,215,56266,0.07847374, ,0.035705827,3.223959385,0.655235829,0.192553811,0.589923613,0.357872718, ,0.268663723,0.497749129,0.133139073,0.008893248,0.018814942,0.015046185,1.138863693,2.687136704,7.722226865, ,0.000204682,0.125661815,0.024475698, ,0.016357273,3.530477449,0.048224098,0.102512186,0.082645503
1401,517,53144,0.1285599, , ,0.700080747,1.193128424,1.591680228,0.991175676,0.295754825,0.253315538,0.229555684,0.441954802,0.109750499,0.252132502,0.037992712,0.019799277,0.912488063,3.686898216,10.49102229, ,0.093403288,0.08099468,0.255790842,0.08748802,0.670465019,2.828712994,1.968658956,0.694994927,0.552141335
4481,990,55630,0.4079317,0.150522835,0.335133685,0.793683666, ,1.846644656,1.00525736, ,0.269926286,0.278127391,0.464028865,0.253059586,0.232946254,0.019933373, ,1.030468816,4.060647828,11.61740354, ,0.028105764,0.067747576,0.33350845,0.121482893,0.322553407,3.194453328,0.94920693,0.426254628,0.506952546
5173,865,56046,0.0400512, , ,95.53025933,1.225450366,1.101035268,1.283380473,0.279168024,0.277292696,0.28904621,0.483820167,0.214520778,0.306891942,0.046170068,0.07460804,1.127549356,4.261892133,12.24226099, ,0.050273625,0.119851568,0.545834637,0.200277569,0.811479818,3.495403003,2.391947332,0.75389152,0.823215018
5785,387,56269,0.08093199, ,0.355142022,0.021340387,0.384496828,0.939870595,0.47161695,0.124982707,0.179375012,0.239611866,0.431076411,0.064508,0.005727828,0.011200471, ,0.903436423,1.950722275,5.548284792,0.002028572, ,0.04844388,0.033223003,0.014247711,0.033678788,2.800652911,0.098871601,0.131963341,0.102954609
1387,210,53118,0.06850261, , , ,1.856421055,1.530867682,0.409028054,0.195560126,0.118986939,0.308714393,0.49171471,0.048065712,0.083888376,0.009055472,0.009702229,1.074384701,1.6216286,4.648087746, ,0.006189837,0.123658447,0.177927797,0.070956278,0.28814709,3.330592573,0.848603243,0.603356555,0.4903187
5114,687,55883,0.07155553, , , ,0.610205509,0.27935819,0.407931951,0.196534696,0.090792818,0.204365926,0.404164394,0.099097676,0.013640906,0.016749689,0.011641195,0.921820126,2.131805134,6.068780484, , , ,0.033539361,0.015200187,0.014382315,2.857642389,0.042238039,0.108405468,0.070651302
1994,417,53845,0.1151483, , ,3.796729059,0.195509824,1.674369445,0.32416113,0.180436202,0.116181014,0.253397686,0.472330262,0.036824735,0.007836119,0.001262928, ,1.02891716,1.501697614,4.296028392, ,0.013409342,0.126088546,0.060271049,0.022976425,0.087914411,3.189643195,0.258706648,0.270572458,0.203788497
4069,930,55365,0.05819843, , ,0.473194477,0.131332361,1.569046744,0.3741532,0.340181212,0.269784319,0.232567645,0.406292182,0.033146855, , , ,0.902373111,1.554444035,4.420950191, ,0.004610244,0.106255764,0.031417611,0.010539175,0.045319383,2.797356645,0.133042297,0.142167833,0.10533014
4699,531,55684,0.07302084, ,1.576605099,0.044492623,0.692763767,0.459358045,0.44389777,0.253589893,0.056782137,0.261992676,0.472223007,0.089563108, ,0.010727632,0.001484881,0.977522266,1.971044918,5.625844893, , ,10904191167,0.035499056,0.011208498,0.023273548,3.030319024,0.068423176,0.129530089,0.097187444
4871,299,55928,0.08510048, , ,0.038414325,0.563327647,0.806267566,0.329409734,0.136068896,0.122461938,0.220282887,0.396637802,0.064501504, ,0.012536295, ,0.848463793,1.460878108,4.143431397,0.008243447, ,0.095792298,0.05226469,0.021167923,0.023225041,2.630237758,0.068104125,0.166333891,0.120516162
6417,981,56308,0.06367541, , ,1.938981165,0.997120207,0.898525037,0.498713478,0.09407492,0.261688536,0.268523715,0.493141986,0.126191859,0.012855836,0.019111098,0.01421479,1.086131696,2.365719517,6.784171167, ,0.006658121,0.138461638,0.044749562,0.012876733,0.036524777,3.367008258,0.107588156,0.133843809,0.105554111
1792,119,54270,0.06881934, , , ,0.85387963,1.029397802,0.360098098,0.08913763,0.201377816,0.252361814,0.458537281,0.058573104,0.006254871, , ,0.98063173,1.62655229,4.64323534, ,0.015540726,0.113595694,0.056920127,0.017791638,0.02901651,3.039958363,0.085312166,0.219981667,0.154988577
1924,612,53330,0.1409955, ,0.353283898,0.885337676,0.700275173, ,0.492046339,0.240641721,0.087031863,0.243604218,0.464045889,0.115336377,0.013803558,0.02477396,0.009732819,1.042785041,2.467445776,7.06304294, , ,0.120735261,0.035510259,0.019300883,0.02198964,3.232633626,0.064724942,0.095003153,0.065269005
2340,492,53733,0.1950675,0.029344875,0.012778511,0.017607516,0.454874106,0.461178998,0.277594473,0.173884047,0.007421173,0.178060062,0.303878517,0.045778375,0.005428099,0.011488319, ,0.586693026,1.039947052,2.901386802, ,0.006339552,0.051704718,0.021506546,0.008282888,0.02101201,1.818748382,0.06120071,0.066223599,0.060815941
3857,595,55272,0.1093687,1.447075096,0.109772638,0.189135851,2.02814986, ,0.471906883,0.313479642, ,0.264634614,0.479616048,0.061351616,0.001286004,0.008479547, ,0.988568285,1.240503743,3.542478341,0.009683099,0.001179077,0.14327008,0.068472262,0.027342486,0.040909621,3.064561683,0.120297163,0.252795654,0.19555698
4490,573,55629,0.1094887,7.106014488,0.007810503,0.002566917,0.829123402,1.330130324,0.382713145,0.134449351,0.212222217,0.261851757,0.5001061,0.057070737,0.012418542, ,0.00104878,1.058010557,1.669058614,4.780758996,0.001834187,0.005798199,0.127952557,0.06137319,0.020539483,0.052181367,3.279832726,0.153632789,0.229280033,0.189683035
5341,733,55931,0.08777899, ,0.270297203,3.8389512,2.236283262,1.36463961, ,0.322888156,0.28394067,0.248619674,0.465211782,0.084897728,0.009076444, , ,1.009349494,1.567847671,4.481425357, ,0.009167327,0.108063528,0.038526295,0.022560749,0.024098289,3.128983431,0.070889344,0.227108082, 
5411,711,55953,0.04604246, , , ,1.693735467,1.327176804,0.451694688,0.004150779,0.321146108,0.25278715,0.450104136,0.06157112,0.018133086,0.01003356, ,0.962290568,2.000921499,5.707116185, ,0.002031386,0.107118691,0.028207671,0.007486654,0.030818645,2.983100761,0.090579403,0.131406215,0.095467188
6290,843,56238,0.08923178, ,0.110581134,0.139631967,0.439577139,0.691167134,0.420051714,0.138198874,0.137100655,0.21613979,0.398736797,0.072135541,0.009901778,0.006825201, ,0.883580183,1.879565959,5.340602185,0.00429503, ,0.098341663,0.036123872,0.010522314,0.033027113,2.739098567,0.096919119,0.123523963,0.09308938
3837,639,55572,0.1000806, , , ,0.811486167,0.076593406,0.483375267, ,0.307191375,0.249282141,0.447859719,0.106497302, ,0.026626065,0.008537648,0.983667421,2.15184728,6.143617453,0.011893325,0.001352753,0.101934847,0.039988916,0.020468152,0.029779242,3.049369006,0.087559667,0.139822746,0.104020669
5438,156,56002,0.09254236, ,0.05896071,0.051440654,0.434017621,0.780389974,0.479005373,0.163555565,0.147896392,0.236866516,0.43637431,0.075630177,0.003347918,0.008370931, ,0.946732149,2.146353128,6.117472596, , ,0.111874363,0.032763792,0.011055563,0.028471701,2.934869663,0.083656566,0.121739134,0.090827727
6782,524,56576,0.2166217,1.650082073,0.023543639,2.3910829,1.329557135,1.056070128,0.494191985, ,0.351221951,0.245008009,0.455861823,0.099917493,0.006318321,0.015648243,0.014085523,1.005070477,2.306065251,6.590246104, ,0.006455647,0.11561052,0.023946376,0.020508805,0.034899637,3.115718479,0.102655455,0.118259647,0.101810655
761,477,54524,0.09506707, , , ,0.693982561,1.189776479,0.446448877,0.14667677,0.19351328,0.275245819,0.492225777,0.073959572, ,0.002646426, ,1.107749666,1.948131478,5.591572354, , ,0.130927246,0.052564055,0.029216023,0.042221741,3.434023964,0.124414024,0.253034973,0.174867464
1025,504,53239,0.1692384, ,3.005839259, ,1.094583064,0.740460863,0.343561397,0.30093514,0.014486392,0.235287142,0.468311572,0.058374626,0.022078584, , ,1.015769751,1.724435135,4.930400392,0.009940293, ,0.122453761,0.085942915,0.056441474,0.036320827,3.148886228,0.10685649,0.221971851,0.174683654
3848,395,55647,0.08407696, ,0.527445687,6.130771869,1.592433986,2.320469466,0.560831958,0.692171415,0.372269859,0.338061317,0.587622115,0.076943571,0.00966573, ,0.001461223,1.22602459,2.239665489,6.457514793,0.028779896, ,300257.8506,0.055961327,0.022701581,0.069150602,3.80067623,0.204142943,0.231115159,0.175300298
3957,360,55664,0.07283311, , ,4.044668793,0.681771122,0.929340043,0.467133395,0.133831014,0.146032342,0.244579021,0.436066602,0.076604839,0.007911905, , ,0.981846238,2.138950415,6.106291666, , , ,0.037956732,0.026642179,0.026142873,3.043723338,0.076865072,0.158027432,0.119262242
7038,95,56571,0.09619527, ,1.017065849, ,0.92909228,0.95605105,0.364893047, ,0.26200653,0.211299531,0.396687923,0.070155676, ,0.019303882, ,0.85958749,1.925341543,5.463948277,0.013957938,0.006816309,0.102768967,0.040214347,0.021680745,0.024683727,2.664721218,0.072398757,0.124976325,0.090707327
1213,500,52972,0.07143055, , , ,0.841985461,1.366130763,0.40808418,0.210725882,0.076026808,0.251653513,0.457652287,0.059820875, , , ,0.980585709,1.757642197,5.017442006, , , ,0.064170441,0.0180213,0.037995727,3.039815699,0.111712109,0.229158453,0.163730468
2289,163,53708,0.1948097,0.127412824,0.252618324,0.665284474,1.768326086,0.978873846,0.843735687,0.200695083,0.228439425,0.228448002,0.43193993,0.191148685,0.264090694,0.056246776,0.034948782,1.093862495,3.885100955,11.14483054, ,0.040621998,0.082082769,0.330286625,0.111320657,0.474862416,3.390973733,1.398946091,0.808766083,0.601545981
6004,629,56066,0.07472105, ,0.02594148,3.345711189,0.839784247,1.235297218,0.424676454,0.124326155,0.189270789,0.267399605,0.470708138,0.062938638,0.008525675, , ,1.071378984,1.823319301,5.225541573, ,0.031119197,0.110250901,0.062032846,0.0225323,0.040763246,3.32127485,0.120043072,0.249864249,0.177253632
2023,543,53851,0.1842263,2.31526E+23,0.204278398,0.48683062,1.812673029,2.459227962,0.789646691,0.299871903,0.297908065,0.234589712,0.418575104,0.204644771,0.145671077,2.55735E+13,0.013535503,0.975862116,2.368678634,6.760277484, ,0.153698477,0.054456593,0.463917204,0.144557388,0.532180608,3.02517256,1.564537961,0.617255357,0.529590603
2278,411,53711,0.07218827, , , ,0.360235442,0.585593893,0.494087519,0.14581667,0.168728848,0.259663374,0.463673996,0.102264017,0.008466241,0.011556441,0.004548592,1.051924091,2.073491746,5.937663872, , , ,0.026146942,0.009419524,0.050407179,3.260964682,0.148393638,0.119568053,0.086946599
4221,592,55443,0.07367944, , ,0.020657114,0.117811982,0.6040479,0.363808949, ,0.274058393,0.226589249,0.411276027,0.110815063,0.015284323,0.026921374, ,0.889866292,1.72526812,4.903729763, , , ,0.029225062, ,0.020855504,2.758585504,0.061209065,0.080289092,0.05947753
456,195,51910,0.07759093, , , ,0.267239298,1.80467716,0.323346564,0.046251264,0.227400137,0.251056532,0.439873452,0.047709504,0.01040968,0.008482168, ,0.977621329,1.520630809,4.340272158,0.042933293,0.02081919,0.115260826,0.05459229,0.017400236,0.036795852,3.03062612,0.108178339,0.227079827,0.156974841
1048,424,52736,0.09189927, , , ,2.3631761,1.299756317,0.402094267,0.059279724,0.297720275,0.258634692,0.485894533,0.08171134, ,0.018679971, ,1.09260827,2.054920321,5.894460922, , ,0.144279261,0.052826051, ,0.055381023,3.387085636,0.163149214,0.215060625,0.160560469
1279,546,52736,0.07522845, , , ,0.690046461,1.275285277,0.408830627,0.092112154,0.213573507,0.263329208,0.470512201,0.039990424,0.006664076,0.00668494, ,0.993980113,1.694469557,4.840035924, ,0.017064886,0.12075904,0.054564077,0.017278051,0.06673298,3.081338351,0.196251796,0.216940726,0.167761808
2232,290,53827,0.04770393, , , ,1.216815763,1.486504742,0.590592963,0.196927184,0.122026864,0.239656057,0.457649535,0.136203529,0.179018414,0.082629229,0.029108804,1.109472691,2.365705804,6.79057598, , ,0.156688446,0.245271242,0.061187689,0.625571154,3.439365341,1.843411454,0.962473788,0.679108501
6000,635,56102,0.4475329,0.108338677,0.288712084,0.611823536,0.057890213,1.53784749,0.830010757,0.063411309,0.356903967,0.204979934,0.389689968,0.212047047,0.19049356,0.02226064,0.015828124,0.983540721,3.697323062,10.55595424,0.00191921, ,0.103399309,0.251149209,0.163061002,0.277490442,3.048976234,0.815900747,0.297638814,0.295427602
7385,198,56710,0.1977145,2.138102841,0.137292962,1.857751966,1.417606045,0.906253608,0.464088035,0.145899644,0.319268325,0.258162083,0.469482265,0.109443496,0.006595731, , ,1.039333564,2.171913473,6.216163272, , ,0.122753761,0.033782393, ,0.031981467,3.221934047,0.094129499,0.132435167, 
