#Table1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730
6631,875,56364,0.4584488,0.01426845,0.301846864,1.406090991,1.948061621,2.168587823,0.948155986,0.456191505,0.412010527,0,0.534880041,0,0,0.076692134,0,0.690028506,1.962597833,5.515319682,2.099769877,0.067930716,0.021058404,0.22944227,0.011847188,0.342447629,2.139088368,1.000392878,0.319544393,0.242808042
1048,424,52736,0.09189927,0,0,0,2.3631761,1.299756317,0.402094267,0.059279724,0.297720275,0.258634692,0.485894533,0.08171134,0,0.018679971,0,1.09260827,2.054920321,5.894460922,0,0,0.144279261,0.052826051,0,0.055381023,3.387085636,0.163149214,0.215060625,0.160560469
1331,554,52766,0.07326353,0,0,0,0.491214491,1.094619588,0.395150386,0.321993653,0.040476134,0.260482534,0.502478053,0.059807519,0,0,0,1.071713384,1.828591955,5.240724559,0,0,0,0.047205908,0.015677588,0.051909418,3.32231149,0.152868152,0.188313484,0.136808807
4446,41,55589,0.08252728,0,0.09333728,0.055125082,0.620968985,0.710255932,0.449271268,0.231824322,0.070578077,0.248859612,0.445981963,0.069617299,0,0.008773565,0,0.968501216,2.07689104,5.925502461,0.007253377,0,0,0.031607687,0.013430184,0.041056765,3.002353769,0.120684601,0.129919952,0.106074764
4647,434,55621,0.3419458,1.57717655,0.000485621,2.257036125,0.603017836,1.025788144,0.416025462,0.289760751,0,0.24515675,0.442579944,0.075425768,0,0,0,0.966291417,1.941323434,5.538154511,0.001698503,0,0.100149957,0.043223449,0.011860738,0.082136194,2.995503394,0.241425692,0.121875584,0.11059954
5202,879,55824,0.07452206,0,0.59512744,0.189623727,0.847535704,1.571418332,0.429425679,0.181141525,0.136566897,0.310373013,0.529590349,0.052157544,0.008913773,0.011248155,0,1.098003483,1.768531537,5.074079267,0,0,0.111618814,0.065707298,0.021921009,0.044310338,3.403810796,0.130547408,0.258887314,0.155452602
6780,395,56605,0.2779036,0,0.069263498,0,0.880514617,1.50260414,0.141483997,0.088614616,0.116766464,0.251641944,0.457127793,0,0.057069388,0,0.032175023,0.855377445,0.439278135,1.246359371,0.043264501,0.000124764,0.078949557,0.058382373,0.030334818,0.165859732,2.651670079,0.48643207,0.191503785,0.173636303
1279,546,52736,0.07522845,0,0,0,0.690046461,1.275285277,0.408830627,0.092112154,0.213573507,0.263329208,0.470512201,0.039990424,0.006664076,0.00668494,0,0.993980113,1.694469557,4.840035924,0,0.017064886,0.12075904,0.054564077,0.017278051,0.06673298,3.081338351,0.196251796,0.216940726,0.167761808
7320,864,56722,0.443901,0,0.018646717,0.120627203,1.51280995,2.137237682,0,0.104601199,0.241443677,0.30966263,0.382044562,0,0.007332905,0,0,0.790993549,0.820575192,2.320091615,0.025041656,0.014294103,0.044207961,0.05561303,0.021498867,0.056539921,2.452080003,0.165582869,0.281922616,0.378333435
607,524,52368,0.0505243,0,0,0,0,0,0,0.385182862,0.082012573,0.30866823,0.193736389,0,0,0,0.047210785,0.913640105,0.36788578,1.046873233,0,0.072056301,0.038354656,0.122334819,0.038904395,0.248963083,2.832284326,0.73103662,0.706135133,0.473948406
1008,430,52707,0.129398,0,0,2.824684052,0.807349822,1.025149154,0.374560404,0.188066562,0.082254532,0.229882552,0.431393577,0.052698636,0.006966051,0,0,0.895077924,1.528611439,4.345905131,0,0.013085548,0.10507444,0.059549577,0.026674825,0.041039383,2.774741565,0.120459853,0.208409819,0.145317051
